respondent_id,xyz_vaccine,seasonal_vaccine
27101,0.11593439384834087,0.7166027595569272
27102,0.14384554754439924,0.768540552653659
27103,0.03352621305621421,0.04061430882521478
27104,0.279678721287524,0.5281526014961613
27105,0.056885534255454735,0.528317192246687
27106,0.6208080910753403,0.8900135171230861
27107,0.3523913891381542,0.6918865018946643
27108,0.19293364444005623,0.5219458310997385
27109,0.03341786413031024,0.20304445875583307
27110,0.031138382516832593,0.35799659351282453
27111,0.05507228072293218,0.37317542289612216
27112,0.22329525250347707,0.5706717876141805
27113,0.0521529305637749,0.2786201083855866
27114,0.1438670387879317,0.2366193655740066
27115,0.38976327994514276,0.8603070128539874
27116,0.23368699875641166,0.8886289551613652
27117,0.06594203221591137,0.11660930059610457
27118,0.1543490083392151,0.5593152078897745
27119,0.1374105159361626,0.49474905630375726
27120,0.32764161143289655,0.9794034578311674
27121,0.044739426964755115,0.6578484184248803
27122,0.03576623857503574,0.2726150704776408
27123,0.05421570173224936,0.12931165604672107
27124,0.06776819556335076,0.11174067897683065
27125,0.022694997712973657,0.04881071090984521
27126,0.23158871141269638,0.06019062979415364
27127,0.05344260401897531,0.16070306313100075
27128,0.17261734373807372,0.5845681315643155
27129,0.5904106251639017,0.5372838738396024
27130,0.12789868246529396,0.2220269893574099
27131,0.11779494792285612,0.08878014582146251
27132,0.4707725195776483,0.9151771570739995
27133,0.07196314009221651,0.7669190064039657
27134,0.5713642856915303,0.8995878861850631
27135,0.28420304125894663,0.727489864806109
27136,0.09619368012781214,0.5786981565423149
27137,0.10271388115584648,0.25633577927695667
27138,0.146142442950654,0.579104978507478
27139,0.1053616777126732,0.07083369781625647
27140,0.8588857853886117,0.952870084948954
27141,0.6488503140672033,0.6831010149873208
27142,0.08350458207467279,0.3371687126922327
27143,0.21624176993655517,0.5572032828652497
27144,0.060438034745708094,0.03455413431087546
27145,0.4610203757421649,0.6732470153289138
27146,0.055426592585338726,0.8951853328297726
27147,0.029980814998427602,0.34039846505511123
27148,0.12891868872380344,0.08783565522541158
27149,0.28026103050535806,0.17711782340846988
27150,0.5752822420046444,0.9676638815251285
27151,0.23752924107678416,0.7676054207882773
27152,0.05012011198379024,0.2528712601068508
27153,0.20366023444592704,0.7330871393299989
27154,0.5104233070360054,0.8230204960628726
27155,0.15021587191502736,0.6502203442327463
27156,0.027806104172127952,0.42831164970317315
27157,0.024053269119943398,0.5084122504748537
27158,0.0696438386975948,0.3644243330144427
27159,0.06013821810374592,0.22570031943971988
27160,0.23996925346687717,0.160021429006562
27161,0.295387882220672,0.5464109607621928
27162,0.18701626504567315,0.9035212790999401
27163,0.4483068498208845,0.32808614504160855
27164,0.13923772941103102,0.07747019627413973
27165,0.3816089550150781,0.6010211303306413
27166,0.12914029216904324,0.14843447712302343
27167,0.16306220673316102,0.5856711838789018
27168,0.126622149094974,0.6817116611687499
27169,0.3460456100217215,0.5754299879170821
27170,0.32362269105804586,0.8487144002859006
27171,0.08036549436731963,0.3322679949226454
27172,0.09036240214495808,0.7784483675145707
27173,0.18652625677607612,0.45873324889207745
27174,0.09088796393172746,0.07836724855861953
27175,0.07374301192273094,0.20961804392131728
27176,0.4862163344673464,0.9628979976027001
27177,0.7451006848325792,0.9499417409448938
27178,0.14612333950140374,0.39240017453500725
27179,0.10036965352573339,0.25474285502694577
27180,0.19278805979759564,0.31471460094114456
27181,0.0693586770042398,0.7450273485680355
27182,0.6141477438358061,0.7865964597689037
27183,0.06116353262086747,0.523689666635528
27184,0.07441977295769715,0.5099872974667049
27185,0.47001806739012564,0.846474715940729
27186,0.16270540613778117,0.6295906419575518
27187,0.07946398306468061,0.15396817881692282
27188,0.09989963366423037,0.25059418192777644
27189,0.1438000302835627,0.5932966306727239
27190,0.3600445952562589,0.694747941548248
27191,0.1419835804380481,0.9224542279506743
27192,0.5231385187534056,0.816728693624792
27193,0.04100453724691967,0.06277608159912658
27194,0.1222748253656805,0.4867938982536346
27195,0.033826601864392895,0.10187815066168479
27196,0.2723383719486319,0.3173838073693075
27197,0.06063719607674461,0.7288263973961608
27198,0.9371585555479394,0.9820174754784126
27199,0.050218949097626746,0.13670772974561113
27200,0.29832596007311024,0.6500661145852803
27201,0.6691827585572168,0.917314811111135
27202,0.08358747499175732,0.014730065088465824
27203,0.06134789238131407,0.1248138408942958
27204,0.02778560877632466,0.061591229120736196
27205,0.15834761013371904,0.19923322011268232
27206,0.18428617520707358,0.3642811215205784
27207,0.12523070461058997,0.2016712447768075
27208,0.6383330762896308,0.7419595271816183
27209,0.35134357011800166,0.21579773854634748
27210,0.33183853549196973,0.439396546568092
27211,0.1254851744577766,0.25608352350098834
27212,0.5709432279922086,0.9436506284679702
27213,0.43441000396741725,0.3703583724898742
27214,0.03619729732747379,0.06770258816175029
27215,0.19492636500784716,0.7692425746967015
27216,0.13048336400786775,0.8501494482124781
27217,0.07817982345445641,0.18743800197907146
27218,0.7208902511719187,0.957850736982318
27219,0.6194362944201175,0.7293501910956574
27220,0.13260672808209714,0.4432444881320989
27221,0.17412284773211628,0.6071047995240095
27222,0.19704721211258974,0.6557614264507694
27223,0.04579016603888749,0.5088753594324666
27224,0.2207834468074991,0.6613416212841053
27225,0.17878975830157853,0.24162418099205626
27226,0.023844977896673298,0.34623103868731925
27227,0.19040721956394366,0.4892380388119781
27228,0.514647035608041,0.866364074659609
27229,0.6253227484292426,0.8978801319908607
27230,0.2024058619641133,0.9641925346359511
27231,0.42060329957495046,0.764633868813908
27232,0.09500782979229887,0.44150175951028914
27233,0.25813801492581107,0.21524993364606093
27234,0.06007006467231012,0.049197415695485
27235,0.8219150543569052,0.9290120511507677
27236,0.17335774958420694,0.9196065748058906
27237,0.26024297120081524,0.5450841965775387
27238,0.3107837273182146,0.8035711741079254
27239,0.5107785489442325,0.19472299889318745
27240,0.20611914172273182,0.5
27241,0.08949237991133306,0.25003746783973857
27242,0.10053525582533741,0.5
27243,0.04906704406254565,0.09108391857927142
27244,0.05220795713865843,0.08515933529244149
27245,0.11552070978400109,0.5449582093865846
27246,0.7585300329835476,0.9063650052840229
27247,0.16792788496228594,0.8924065379561652
27248,0.25257196353231054,0.4799690452406734
27249,0.10629110838309501,0.7399397064402415
27250,0.09894434062037374,0.2644000620545331
27251,0.09917720464124045,0.3293067507249649
27252,0.21395067942257726,0.5551486144096295
27253,0.11741604086892186,0.8905406698552253
27254,0.8612005039581659,0.963926830715307
27255,0.13030999440132846,0.26794106973564946
27256,0.5194368946494605,0.9458650741070507
27257,0.4495364535985552,0.7559347979620497
27258,0.43947066231578424,0.7239288076691462
27259,0.5859532554288103,0.8773771014993171
27260,0.04807232504822117,0.2706941959330082
27261,0.17569745638959122,0.6362290445152122
27262,0.16542048962347014,0.3913353487282104
27263,0.06074109750577228,0.06610919807071036
27264,0.10778905778748096,0.06070568281101205
27265,0.05971632855265026,0.23603788134746445
27266,0.1271214468634023,0.2380434052731431
27267,0.13001761217553373,0.754427724223895
27268,0.033202941755419345,0.21424246854505685
27269,0.592134890659552,0.37397533640614716
27270,0.06144691037405331,0.11323527902746178
27271,0.0767976225502067,0.2763911565860988
27272,0.02029105466697575,0.5276692011286851
27273,0.02145702575551833,0.14456362247358942
27274,0.17904829259827632,0.38243538968519886
27275,0.10999621292470173,0.23996730986502632
27276,0.022109858556482218,0.18096646763840096
27277,0.06526160481936599,0.8234381788758675
27278,0.13078453610786056,0.4574699557291596
27279,0.13779703396293624,0.361409148042352
27280,0.16055807804280778,0.20424566015739012
27281,0.09699008817534803,0.36622680117464523
27282,0.09808596468512557,0.9099960359855676
27283,0.006955500166473103,0.025574210601318585
27284,0.13308739481936885,0.1965281214621869
27285,0.11501750842623656,0.46797640714230426
27286,0.18387103815875655,0.3150729323889124
27287,0.28918274144012024,0.6249108386047829
27288,0.5,0.7036902703866446
27289,0.298141374922696,0.5
27290,0.01702111297597209,0.07808616947203191
27291,0.6430776537535642,0.8456361666662455
27292,0.09672228176992917,0.6497487570366423
27293,0.15838458337920613,0.9671093564962485
27294,0.033211739383046134,0.053274947986610616
27295,0.22300535673346308,0.8491371125223267
27296,0.07499755031091167,0.7472342808355711
27297,0.06993413412493457,0.6759994056257096
27298,0.0849172683562542,0.26190976816616796
27299,0.2739551441519887,0.7431969274702062
27300,0.18777966008107125,0.9388356223682267
27301,0.0071974659926882555,0.025317322332537234
27302,0.1487835324571407,0.6596368732950313
27303,0.027234062345749203,0.07909917452712384
27304,0.12343477907938977,0.7174666844796341
27305,0.06690116269231101,0.06059543475974543
27306,0.2406265143899132,0.5981320799533661
27307,0.703334891277865,0.7555376273967495
27308,0.08588522220700269,0.20710516035750642
27309,0.6137516189851435,0.9492791258423063
27310,0.050933561796772706,0.05037014320031432
27311,0.17286459395327147,0.13841230692378403
27312,0.05623591945741198,0.2518696844269558
27313,0.02131451670256924,0.10356987614486045
27314,0.039563874164463525,0.07033633883522644
27315,0.1277770406739471,0.4279185840117926
27316,0.3692688600417255,0.764687761635062
27317,0.08396588703654095,0.07320398328968417
27318,0.29039682848568427,0.24343806531229614
27319,0.28585328783306996,0.8501666234524561
27320,0.5392434434023311,0.7927776116859397
27321,0.04386595909597809,0.5339268401500613
27322,0.8043395336280338,0.36704791223248734
27323,0.0876558525561924,0.41734289069284525
27324,0.2627869442192396,0.5
27325,0.743207604927373,0.8940464626512841
27326,0.07887638473650994,0.5800609164351653
27327,0.20411107055680194,0.4637923653381599
27328,0.1782225255778761,0.5
27329,0.10961481195741976,0.2864498078677238
27330,0.028498167744627496,0.4929397813803721
27331,0.051225198214725966,0.22501914727833575
27332,0.2195976082242532,0.9400300559993902
27333,0.6003961549438989,0.7130229294578556
27334,0.06897821162195131,0.028927477103783895
27335,0.18474425872723282,0.14276892950124714
27336,0.09723361023983321,0.189297433010983
27337,0.20389374885934064,0.6668212011010247
27338,0.220448384259201,0.4180602929251813
27339,0.2852888321211218,0.34853672712989153
27340,0.030793970640986195,0.17019404431195911
27341,0.22637905731352162,0.6230158386054141
27342,0.05639681255680521,0.5684476823210975
27343,0.07051201239790258,0.20439334892726024
27344,0.28662867629186145,0.5450670527875319
27345,0.09876029616257491,0.2784863619190763
27346,0.7122560013449172,0.9620620642278768
27347,0.5303315616663116,0.9378022796008247
27348,0.15395663893547698,0.2651387907308999
27349,0.08600488768839153,0.27560102638918066
27350,0.20019036172258464,0.9343465380317564
27351,0.8112042238496192,0.8809098264452367
27352,0.17173638785298628,0.4703826158809784
27353,0.017002348719552824,0.08691309225692777
27354,0.18675952476041136,0.6150607531493626
27355,0.2874294800432186,0.39379648080031365
27356,0.266144728354741,0.43763438677541494
27357,0.138478375091353,0.2723533036425314
27358,0.3795958676719272,0.8555590896386929
27359,0.40372751430548404,0.7603310216477773
27360,0.10507738735236351,0.5580258644519953
27361,0.06330540873583416,0.9362702460752541
27362,0.18151851256744478,0.4581066042968904
27363,0.1831644730310551,0.2824916145883015
27364,0.07837753039382078,0.624727441941829
27365,0.2532813538395451,0.6499266760363754
27366,0.4517323173650259,0.5941159698647671
27367,0.2699828451998573,0.2647229901867321
27368,0.11058026925682794,0.5860458864012075
27369,0.055047927456674486,0.08275312396441536
27370,0.02395977561532058,0.6778923875715459
27371,0.4262827428532941,0.4693210671604416
27372,0.09461101236504549,0.30913929464032447
27373,0.6390066775571211,0.7299515293869099
27374,0.04057485792433144,0.3040186247047524
27375,0.1935586619883102,0.945077242311245
